TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating,VisitModeName,ContinentId,RegionId,CountryId,CityId,UserCityName,UserCountry,UserRegion,UserContinent,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,AttractionCityName,AttractionCountryId,AttractionCountry,AttractionType,user_total_visits,user_avg_rating,attraction_total_visits,attraction_avg_rating
69024,68981,2018,10,2,748,5,Couples,5,21,163,1743.0,Reading,United Kingdom,Western Europe,Europe,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,3,4.333333333333333,5815,4.157523645743766
69621,77600,2017,11,2,748,5,Couples,3,13,93,2819.0,Mumbai,India,South Asia,Asia,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,4,3.5,5815,4.157523645743766
34452,55414,2016,2,2,673,3,Couples,5,21,163,8599.0,Marlow,United Kingdom,Western Europe,Europe,1,13,Seminyak Beach,Seminyak,Douala,1,Cameroon,Beaches,2,3.5,2914,3.800617707618394
1719,54292,2019,7,3,640,4,Family,5,21,163,1276.0,kent,United Kingdom,Western Europe,Europe,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,4.0,13198,4.267085922109411
66893,86655,2019,8,2,748,5,Couples,5,17,135,1967.0,Switzerland,Switzerland,Central Europe,Europe,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,2,4.0,5815,4.157523645743766
49793,32544,2016,11,2,824,4,Couples,3,14,106,3551.0,Singapore,Singapore,South East Asia,Asia,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Douala,1,Cameroon,Religious Sites,3,4.0,3359,4.219410538850848
206555,36155,2017,1,4,1238,5,Friends,3,14,106,3551.0,Singapore,Singapore,South East Asia,Asia,3,2,Sewu Temple,Yogyakarta,N'Djamena,2,Chad,Ancient Ruins,2,5.0,377,4.124668435013263
43603,7725,2015,10,2,650,4,Couples,3,14,101,3013.0,Bali,Indonesia,South East Asia,Asia,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,1,4.0,3044,3.97634691195795
12245,87120,2015,12,3,640,5,Family,4,15,109,3687.0,Adelaide,Australia,Australia,Australia & Oceania,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,2,5.0,13198,4.267085922109411
146203,30168,2017,11,3,369,5,Family,3,14,108,3668.0,Hoi An,Vietnam,South East Asia,Asia,1,13,Kuta Beach - Bali,Kuta,Douala,1,Cameroon,Beaches,2,5.0,2765,3.415189873417721
8768,69499,2016,12,2,640,4,Couples,5,21,163,1870.0,Shrewsbury,United Kingdom,Western Europe,Europe,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,4.0,13198,4.267085922109411
144335,3993,2015,3,2,369,2,Couples,5,21,163,8885.0,South Yorkshire,United Kingdom,Western Europe,Europe,1,13,Kuta Beach - Bali,Kuta,Douala,1,Cameroon,Beaches,2,2.5,2765,3.415189873417721
26069,65723,2016,5,3,841,3,Family,5,17,135,583.0,Zurich,Switzerland,Central Europe,Europe,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,2,3.5,6429,4.646601337688598
69941,82042,2018,4,3,748,5,Family,4,15,109,3687.0,Adelaide,Australia,Australia,Australia & Oceania,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,2,4.5,5815,4.157523645743766
4188,70366,2018,6,2,640,4,Couples,5,21,163,8802.0,Romford,United Kingdom,Western Europe,Europe,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,4.0,13198,4.267085922109411
24240,54570,2016,11,2,841,5,Couples,4,15,109,3828.0,Bendigo,Australia,Australia,Australia & Oceania,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,1,5.0,6429,4.646601337688598
1816,6882,2019,4,3,640,5,Family,2,8,51,978.0,East Brunswick,United States,Northern America,America,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,5,4.8,13198,4.267085922109411
21174,51540,2019,6,2,841,5,Couples,4,15,109,4188.0,Dunsborough,Australia,Australia,Australia & Oceania,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,1,5.0,6429,4.646601337688598
43447,52301,2015,9,3,650,5,Family,4,15,109,26.0,Victoria,Australia,Australia,Australia & Oceania,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,2,5.0,3044,3.97634691195795
68072,21056,2016,11,2,748,1,Couples,1,4,22,107.0,Cape Town Central,South Africa,Southern Africa,Africa,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,2,1.0,5815,4.157523645743766
108125,68445,2015,1,2,737,5,Couples,2,8,48,554.0,Vancouver,Canada,Northern America,America,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Douala,1,Cameroon,Religious Sites,2,3.5,3352,4.19480906921241
21143,1928,2019,6,3,841,5,Family,4,15,109,5118.0,south australia,Australia,Australia,Australia & Oceania,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,1,5.0,6429,4.646601337688598
13728,14345,2015,8,3,640,5,Family,5,21,163,1840.0,Scotland,United Kingdom,Western Europe,Europe,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,3,5.0,13198,4.267085922109411
201418,18318,2016,2,5,1171,4,Solo,3,14,106,3551.0,Singapore,Singapore,South East Asia,Asia,3,91,Merapi Volcano,Yogyakarta,N'Djamena,2,Chad,Volcanos,10,3.8,2235,4.079194630872483
2770,18411,2017,5,1,640,4,Business,2,8,51,1195.0,Honolulu,United States,Northern America,America,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,4,4.0,13198,4.267085922109411
106609,3386,2017,1,2,737,4,Couples,4,15,109,1434.0,Melbourne,Australia,Australia,Australia & Oceania,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Douala,1,Cameroon,Religious Sites,3,3.6666666666666665,3352,4.19480906921241
16586,7244,2013,8,2,640,4,Couples,3,14,101,3013.0,Bali,Indonesia,South East Asia,Asia,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,4.0,13198,4.267085922109411
210431,31819,2017,4,3,1297,5,Family,3,14,106,3551.0,Singapore,Singapore,South East Asia,Asia,3,44,Yogyakarta Palace,Yogyakarta,N'Djamena,2,Chad,Historic Sites,5,4.4,798,3.5388471177944862
68321,73896,2015,12,4,748,5,Friends,1,4,22,106.0,Cape Town,South Africa,Southern Africa,Africa,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,3,5.0,5815,4.157523645743766
68823,27453,2018,12,4,748,5,Friends,3,14,101,3013.0,Bali,Indonesia,South East Asia,Asia,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,1,5.0,5815,4.157523645743766
28395,10985,2014,1,3,841,4,Family,4,15,109,4940.0,Perth,Australia,Australia,Australia & Oceania,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,1,4.0,6429,4.646601337688598
15947,78350,2014,5,2,640,4,Couples,4,15,109,4500.0,Kincumber,Australia,Australia,Australia & Oceania,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,5,3.8,13198,4.267085922109411
21471,9385,2016,6,3,841,5,Family,4,15,109,161.0,Newcastle,Australia,Australia,Australia & Oceania,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,1,5.0,6429,4.646601337688598
18088,64149,2019,8,5,640,2,Solo,5,21,162,7671.0,Breda,Netherlands,Western Europe,Europe,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,2,2.5,13198,4.267085922109411
4805,83695,2018,3,2,640,4,Couples,3,13,93,2819.0,Mumbai,India,South Asia,Asia,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,4.0,13198,4.267085922109411
105100,19453,2013,6,2,737,4,Couples,1,4,22,150.0,Langebaan,South Africa,Southern Africa,Africa,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Douala,1,Cameroon,Religious Sites,2,4.0,3352,4.19480906921241
10220,5758,2016,10,2,640,4,Couples,3,12,87,2568.0,Al Jubail,Saudi Arabia,Middle East,Asia,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,10,4.5,13198,4.267085922109411
200217,67542,2015,10,4,1166,3,Friends,5,21,163,8745.0,Pontypridd,United Kingdom,Western Europe,Europe,3,34,Malioboro Road,Yogyakarta,N'Djamena,2,Chad,Flea & Street Markets,1,3.0,1324,3.869335347432024
7859,53952,2016,12,2,640,5,Couples,3,14,107,3567.0,Bangkok,Thailand,South East Asia,Asia,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,5.0,13198,4.267085922109411
209112,13046,2017,2,2,1280,3,Couples,5,17,130,6117.0,Warsaw,Poland,Central Europe,Europe,3,72,Water Castle (Tamansari),"Jl. Taman, 55133 Indonesia",N'Djamena,2,Chad,Points of Interest & Landmarks,1,3.0,373,3.815013404825738
5690,28366,2019,1,2,640,3,Couples,4,15,109,4940.0,Perth,Australia,Australia,Australia & Oceania,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,3.0,13198,4.267085922109411
67152,56975,2019,6,2,748,4,Couples,5,21,163,426.0,London,United Kingdom,Western Europe,Europe,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,2,4.5,5815,4.157523645743766
16561,56023,2013,9,2,640,5,Couples,3,14,106,3551.0,Singapore,Singapore,South East Asia,Asia,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,5.0,13198,4.267085922109411
25545,41464,2017,4,4,841,5,Friends,3,13,97,2966.0,Katunayake,Sri Lanka,South Asia,Asia,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,2,4.0,6429,4.646601337688598
40505,6022,2019,7,2,650,5,Couples,3,14,101,3013.0,Bali,Indonesia,South East Asia,Asia,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,1,5.0,3044,3.97634691195795
13306,76577,2015,10,2,640,5,Couples,5,17,125,5954.0,Munich,Germany,Central Europe,Europe,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,2,5.0,13198,4.267085922109411
105364,58484,2017,11,2,737,1,Couples,4,15,109,535.0,Sydney,Australia,Australia,Australia & Oceania,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Douala,1,Cameroon,Religious Sites,1,1.0,3352,4.19480906921241
40255,41929,2022,6,3,650,5,Family,4,15,109,3915.0,Brisbane,Australia,Australia,Australia & Oceania,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,3,4.666666666666667,3044,3.97634691195795
147491,37488,2016,4,2,369,2,Couples,2,8,51,1195.0,Honolulu,United States,Northern America,America,1,13,Kuta Beach - Bali,Kuta,Douala,1,Cameroon,Beaches,1,2.0,2765,3.415189873417721
9786,84033,2017,3,4,640,4,Friends,4,15,109,535.0,Sydney,Australia,Australia,Australia & Oceania,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,4.0,13198,4.267085922109411
47847,63863,2017,8,5,824,5,Solo,5,21,163,426.0,London,United Kingdom,Western Europe,Europe,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Douala,1,Cameroon,Religious Sites,3,5.0,3359,4.219410538850848
73213,86305,2015,12,3,748,4,Family,3,14,106,3551.0,Singapore,Singapore,South East Asia,Asia,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,2,4.0,5815,4.157523645743766
49991,51567,2016,4,2,824,4,Couples,4,15,109,535.0,Sydney,Australia,Australia,Australia & Oceania,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Douala,1,Cameroon,Religious Sites,4,4.5,3359,4.219410538850848
18351,76072,2019,6,2,640,5,Couples,4,15,109,4031.0,Childers,Australia,Australia,Australia & Oceania,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,2,5.0,13198,4.267085922109411
49922,14982,2016,4,3,824,5,Family,3,12,89,2623.0,Dubai,United Arab Emirates,Middle East,Asia,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Douala,1,Cameroon,Religious Sites,1,5.0,3359,4.219410538850848
105185,26574,2019,6,3,737,5,Family,3,14,101,3260.0,Surabaya,Indonesia,South East Asia,Asia,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Douala,1,Cameroon,Religious Sites,1,5.0,3352,4.19480906921241
210188,17279,2017,5,2,1297,5,Couples,3,14,101,3174.0,Nusa Dua,Indonesia,South East Asia,Asia,3,44,Yogyakarta Palace,Yogyakarta,N'Djamena,2,Chad,Historic Sites,1,5.0,798,3.5388471177944862
3506,76789,2015,10,3,640,2,Family,4,15,109,4865.0,Northmead,Australia,Australia,Australia & Oceania,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,2.0,13198,4.267085922109411
67578,41920,2019,2,2,748,5,Couples,3,14,107,3567.0,Bangkok,Thailand,South East Asia,Asia,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,3,4.333333333333333,5815,4.157523645743766
69453,69871,2018,7,2,748,5,Couples,2,8,51,2064.0,Washington DC,United States,Northern America,America,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,4,5.0,5815,4.157523645743766
11702,84373,2016,1,3,640,4,Family,4,15,109,535.0,Sydney,Australia,Australia,Australia & Oceania,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,2,4.0,13198,4.267085922109411
36700,58846,2017,11,2,481,5,Couples,5,20,157,7134.0,Ourense,Spain,Southern Europe,Europe,1,13,Nusa Dua Beach,"Semenanjung Nusa Dua, Nusa Dua 80517 Indonesia",Douala,1,Cameroon,Beaches,1,5.0,2104,4.275665399239544
73888,12190,2015,5,3,748,5,Family,5,21,163,8068.0,Brighton and Hove,United Kingdom,Western Europe,Europe,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,1,5.0,5815,4.157523645743766
49476,43242,2016,7,4,824,5,Friends,3,13,93,2829.0,Nashik,India,South Asia,Asia,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Douala,1,Cameroon,Religious Sites,3,5.0,3359,4.219410538850848
41677,42079,2017,12,2,650,2,Couples,4,15,109,3915.0,Brisbane,Australia,Australia,Australia & Oceania,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,2,2.5,3044,3.97634691195795
209523,69421,2018,7,3,1280,4,Family,5,21,163,8745.0,Pontypridd,United Kingdom,Western Europe,Europe,3,72,Water Castle (Tamansari),"Jl. Taman, 55133 Indonesia",N'Djamena,2,Chad,Points of Interest & Landmarks,1,4.0,373,3.815013404825738
32484,76921,2018,3,2,673,5,Couples,5,21,163,8582.0,Macclesfield,United Kingdom,Western Europe,Europe,1,13,Seminyak Beach,Seminyak,Douala,1,Cameroon,Beaches,1,5.0,2914,3.800617707618394
104740,46000,2022,5,2,737,4,Couples,5,21,163,8658.0,Newquay,United Kingdom,Western Europe,Europe,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Douala,1,Cameroon,Religious Sites,1,4.0,3352,4.19480906921241
36703,58222,2017,10,2,481,3,Couples,4,15,109,3922.0,Broadbeach,Australia,Australia,Australia & Oceania,1,13,Nusa Dua Beach,"Semenanjung Nusa Dua, Nusa Dua 80517 Indonesia",Douala,1,Cameroon,Beaches,1,3.0,2104,4.275665399239544
206591,38404,2016,7,2,1238,4,Couples,3,14,101,3013.0,Bali,Indonesia,South East Asia,Asia,3,2,Sewu Temple,Yogyakarta,N'Djamena,2,Chad,Ancient Ruins,4,3.75,377,4.124668435013263
145868,22242,2017,6,3,369,4,Family,3,13,93,2690.0,Bengaluru,India,South Asia,Asia,1,13,Kuta Beach - Bali,Kuta,Douala,1,Cameroon,Beaches,3,3.0,2765,3.415189873417721
198188,37536,2018,1,2,1133,5,Couples,3,14,106,3551.0,Singapore,Singapore,South East Asia,Asia,3,19,Jomblang Cave,"Jetis Wetan, Pacarejo, Semanu 55581 Indonesia",N'Djamena,2,Chad,Caverns & Caves,1,5.0,135,4.503703703703704
145986,76746,2017,5,4,369,2,Friends,5,21,163,743.0,Birmingham,United Kingdom,Western Europe,Europe,1,13,Kuta Beach - Bali,Kuta,Douala,1,Cameroon,Beaches,1,2.0,2765,3.415189873417721
36322,53188,2018,6,2,481,5,Couples,4,15,109,3974.0,Cairns Region,Australia,Australia,Australia & Oceania,1,13,Nusa Dua Beach,"Semenanjung Nusa Dua, Nusa Dua 80517 Indonesia",Douala,1,Cameroon,Beaches,3,5.0,2104,4.275665399239544
208347,51812,2017,1,2,1278,4,Couples,3,14,108,3663.0,Hanoi,Vietnam,South East Asia,Asia,3,45,Ullen Sentalu Museum,"Jl. Boyong Taman Wisata, 55581 Indonesia",N'Djamena,2,Chad,History Museums,7,4.0,978,4.2566462167689165
201242,13219,2018,1,2,1171,4,Couples,5,17,130,6117.0,Warsaw,Poland,Central Europe,Europe,3,91,Merapi Volcano,Yogyakarta,N'Djamena,2,Chad,Volcanos,3,4.0,2235,4.079194630872483
144510,58177,2019,2,4,369,4,Friends,3,14,103,3385.0,Petaling Jaya,Malaysia,South East Asia,Asia,1,13,Kuta Beach - Bali,Kuta,Douala,1,Cameroon,Beaches,3,4.0,2765,3.415189873417721
205143,25093,2018,2,3,1220,3,Family,3,14,103,3354.0,Kuala Lumpur,Malaysia,South East Asia,Asia,3,10,Ramayana Ballet at Prambanan,Sleman,N'Djamena,2,Chad,Ballets,4,3.5,377,4.180371352785146
32343,50553,2018,4,2,673,3,Couples,5,21,160,2069.0,Waterford,Ireland,Western Europe,Europe,1,13,Seminyak Beach,Seminyak,Douala,1,Cameroon,Beaches,4,3.25,2914,3.800617707618394
48809,55076,2017,3,3,824,3,Family,4,15,109,535.0,Sydney,Australia,Australia,Australia & Oceania,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Douala,1,Cameroon,Religious Sites,6,3.8333333333333335,3359,4.219410538850848
4356,66803,2018,5,2,640,5,Couples,2,8,48,529.0,Sudbury,Canada,Northern America,America,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,6,4.5,13198,4.267085922109411
66960,13858,2019,5,5,748,4,Solo,5,21,163,426.0,London,United Kingdom,Western Europe,Europe,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,6,4.5,5815,4.157523645743766
20333,63052,2019,10,3,841,5,Family,3,13,91,2648.0,Dhaka City,Bangladesh,South Asia,Asia,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,1,5.0,6429,4.646601337688598
42604,41759,2016,10,3,650,4,Family,5,20,157,7119.0,Manzanares el Real,Spain,Southern Europe,Europe,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,1,4.0,3044,3.97634691195795
4017,62342,2014,6,2,640,3,Couples,4,15,109,3915.0,Brisbane,Australia,Australia,Australia & Oceania,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,2,3.5,13198,4.267085922109411
5493,64198,2019,2,4,640,3,Friends,2,8,51,1674.0,Philadelphia,United States,Northern America,America,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,3.0,13198,4.267085922109411
200084,62141,2016,2,3,1166,5,Family,3,14,103,3407.0,Shah Alam,Malaysia,South East Asia,Asia,3,34,Malioboro Road,Yogyakarta,N'Djamena,2,Chad,Flea & Street Markets,1,5.0,1324,3.869335347432024
98474,59905,2018,10,2,749,4,Couples,3,13,91,2648.0,Dhaka City,Bangladesh,South Asia,Asia,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,Cameroon,Waterfalls,2,4.5,2190,3.895433789954338
47887,1068,2017,6,3,824,5,Family,2,8,48,338.0,Campbell River,Canada,Northern America,America,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Douala,1,Cameroon,Religious Sites,3,4.666666666666667,3359,4.219410538850848
203804,79982,2013,11,2,1171,3,Couples,5,18,138,693.0,Atlanta,Georgia,Eastern Europe,Europe,3,91,Merapi Volcano,Yogyakarta,N'Djamena,2,Chad,Volcanos,1,3.0,2235,4.079194630872483
16999,40753,2013,3,2,640,4,Couples,5,21,163,8252.0,East Sussex,United Kingdom,Western Europe,Europe,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,2,3.5,13198,4.267085922109411
101493,28106,2014,4,4,749,4,Friends,2,8,51,1826.0,Santa Cruz,United States,Northern America,America,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,Cameroon,Waterfalls,1,4.0,2190,3.895433789954338
49971,48705,2016,4,4,824,5,Friends,2,6,37,242.0,Kingston,Jamaica,Caribbean,America,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Douala,1,Cameroon,Religious Sites,11,4.0,3359,4.219410538850848
146414,7512,2016,11,3,369,5,Family,4,15,109,3965.0,Busselton,Australia,Australia,Australia & Oceania,1,13,Kuta Beach - Bali,Kuta,Douala,1,Cameroon,Beaches,4,5.0,2765,3.415189873417721
195275,15528,2015,10,4,888,5,Friends,3,14,101,3098.0,Jakarta,Indonesia,South East Asia,Asia,2,61,Bromo Tengger Semeru National Park,"Asrikaton - Pakis, Malang 65100 Indonesia",South Region,1,Cameroon,National Parks,2,4.5,381,4.611548556430447
147132,26811,2016,6,4,369,4,Friends,3,14,105,3449.0,Cavite Province,Philippines,South East Asia,Asia,1,13,Kuta Beach - Bali,Kuta,Douala,1,Cameroon,Beaches,3,4.666666666666667,2765,3.415189873417721
8671,16542,2016,12,2,640,5,Couples,3,12,89,2623.0,Dubai,United Arab Emirates,Middle East,Asia,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,2,5.0,13198,4.267085922109411
42164,39466,2016,11,2,650,3,Couples,2,8,51,1376.0,Los Angeles,United States,Northern America,America,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,1,3.0,3044,3.97634691195795
72362,3857,2016,6,3,748,3,Family,4,15,109,1434.0,Melbourne,Australia,Australia,Australia & Oceania,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,1,3.0,5815,4.157523645743766
16453,1456,2013,10,4,640,3,Friends,4,15,109,4395.0,Hobart,Australia,Australia,Australia & Oceania,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,2,4.0,13198,4.267085922109411
44066,79968,2014,10,4,650,5,Friends,2,8,51,1276.0,kent,United States,Northern America,America,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,3,3.0,3044,3.97634691195795
37721,34470,2016,7,3,481,5,Family,5,21,163,8317.0,Glasgow,United Kingdom,Western Europe,Europe,1,13,Nusa Dua Beach,"Semenanjung Nusa Dua, Nusa Dua 80517 Indonesia",Douala,1,Cameroon,Beaches,1,5.0,2104,4.275665399239544
208255,47423,2017,6,2,1278,3,Couples,2,8,51,1133.0,Greenwich,United States,Northern America,America,3,45,Ullen Sentalu Museum,"Jl. Boyong Taman Wisata, 55581 Indonesia",N'Djamena,2,Chad,History Museums,5,3.4,978,4.2566462167689165
21788,64392,2016,4,3,841,5,Family,2,8,48,371.0,Edmonton,Canada,Northern America,America,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,8,4.75,6429,4.646601337688598
66596,84262,2019,10,4,748,3,Friends,5,19,142,6512.0,Helsinki,Finland,Northern Europe,Europe,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,2,4.0,5815,4.157523645743766
